"s","design_x","design_y","description"
,100,12,Crossable
,100,13,Crossable
1,100,14,Crossable
,100,15,Crossable
,100,16,Crossable
,100,17,Crossable
,100,18,Crossable
,100,19,Crossable
,100,20,Crossable
,100,21,Crossable
,100,22,Crossable
,100,23,Crossable
3,100,24,Crossable
2,100,25,Crossable
,100,26,Crossable
1,100,27,Crossable
,100,28,Crossable
,100,29,Crossable
,100,30,Crossable
,100,31,Shelf
,100,32,Shelf
,100,33,Shelf
,100,34,Shelf
,100,35,Shelf
,100,36,Shelf
,100,37,Shelf
,100,38,Shelf
1,100,39,Crossable
1,100,40,Crossable
2,100,41,Crossable
1,100,42,Crossable
1,100,43,Crossable
,100,44,Crossable
,100,45,Crossable
,100,46,Crossable
1,100,47,Crossable
,100,48,Shelf
1,100,49,Shelf
,100,50,Wall
,100,51,Wall
,100,52,Shelf
,100,53,Shelf
1,100,54,Shelf
1,100,55,Crossable
1,100,56,Crossable
2,100,57,Crossable
3,100,58,Crossable
3,100,59,Crossable
3,100,60,Crossable
1,100,61,Crossable
1,100,62,Crossable
2,100,63,Crossable
1,100,64,Crossable
2,100,65,Crossable
3,100,66,Crossable
3,100,67,Crossable
3,100,68,Crossable
2,100,69,Crossable
4,100,70,Crossable
3,100,71,Crossable
8,100,72,Crossable
8,100,73,Crossable
7,100,74,Crossable
5,100,75,Crossable
1,100,76,Crossable
4,100,77,Crossable
2,100,78,Crossable
3,100,79,Crossable
1,100,80,Crossable
8,100,81,Crossable
1,100,82,Crossable
3,100,83,Crossable
8,100,84,Crossable
8,100,85,Crossable
10,100,86,Crossable
5,100,87,Crossable
2,100,88,Crossable
2,100,89,Crossable
2,100,90,Crossable
4,100,91,Crossable
,100,92,Crossable
,100,93,Crossable
,100,94,Crossable
2,100,95,Crossable
,100,96,Crossable
4,100,97,Crossable
8,100,98,Crossable
8,100,99,Crossable
6,100,100,Crossable
,100,101,Crossable
1,100,102,Crossable
1,100,103,Crossable
,100,104,Shelf
,100,105,Shelf
,100,106,Shelf
,100,107,Wall
,100,108,Wall
,101,1,Wall
,101,2,Wall
,101,3,Wall
,101,4,Wall
,101,5,Wall
,101,6,Shelf
,101,7,Shelf
,101,8,Crossable
,101,9,Crossable
1,101,10,Crossable
,101,11,Crossable
1,101,12,Crossable
1,101,13,Crossable
1,101,14,Crossable
1,101,15,Crossable
1,101,16,Crossable
,101,17,Crossable
,101,18,Crossable
,101,19,Crossable
,101,20,Crossable
,101,21,Crossable
,101,22,Crossable
1,101,23,Crossable
2,101,24,Crossable
3,101,25,Crossable
1,101,26,Crossable
1,101,27,Crossable
,101,28,Crossable
,101,29,Crossable
,101,30,Crossable
,101,31,Shelf
,101,32,Shelf
,101,33,Shelf
,101,34,Shelf
,101,35,Shelf
1,101,36,Shelf
,101,37,Shelf
,101,38,Shelf
1,101,39,Crossable
,101,40,Crossable
,101,41,Crossable
2,101,42,Crossable
1,101,43,Crossable
,101,44,Crossable
,101,45,Crossable
,101,46,Crossable
,101,47,Crossable
1,101,48,Shelf
,101,49,Shelf
,101,50,Wall
,101,51,Wall
,101,52,Shelf
,101,53,Shelf
1,101,54,Shelf
1,101,55,Crossable
,101,56,Crossable
4,101,57,Crossable
3,101,58,Crossable
,101,59,Crossable
4,101,60,Crossable
1,101,61,Crossable
3,101,62,Crossable
4,101,63,Crossable
2,101,64,Crossable
3,101,65,Crossable
3,101,66,Crossable
1,101,67,Crossable
1,101,68,Crossable
5,101,69,Crossable
2,101,70,Crossable
5,101,71,Crossable
5,101,72,Crossable
6,101,73,Crossable
2,101,74,Crossable
1,101,75,Crossable
3,101,76,Crossable
2,101,77,Crossable
3,101,78,Crossable
,101,79,Crossable
,101,80,Crossable
4,101,81,Crossable
3,101,82,Crossable
6,101,83,Crossable
3,101,84,Crossable
5,101,85,Crossable
4,101,86,Crossable
5,101,87,Crossable
4,101,88,Crossable
2,101,89,Crossable
1,101,90,Crossable
1,101,91,Crossable
1,101,92,Crossable
1,101,93,Crossable
1,101,94,Crossable
,101,95,Crossable
,101,96,Crossable
3,101,97,Crossable
4,101,98,Crossable
3,101,99,Crossable
4,101,100,Crossable
2,101,101,Crossable
2,101,102,Crossable
3,101,103,Crossable
1,101,104,Shelf
,101,105,Shelf
,101,106,Shelf
,101,107,Wall
,101,108,Wall
,102,1,Wall
,102,2,Wall
,102,3,Wall
,102,4,Wall
,102,5,Wall
,102,6,Shelf
,102,7,Shelf
,102,8,Crossable
,102,9,Crossable
1,102,10,Crossable
,102,11,Crossable
1,102,12,Crossable
1,102,13,Crossable
1,102,14,Crossable
1,102,15,Crossable
,102,16,Crossable
,102,17,Crossable
,102,18,Crossable
,102,19,Crossable
,102,20,Crossable
,102,21,Crossable
,102,22,Crossable
,102,23,Crossable
3,102,24,Crossable
,102,25,Crossable
,102,26,Crossable
2,102,27,Crossable
,102,28,Crossable
,102,29,Crossable
,102,30,Crossable
,102,31,Shelf
,102,32,Shelf
,102,33,Shelf
,102,34,Shelf
,102,35,Shelf
,102,36,Shelf
,102,37,Shelf
,102,38,Shelf
,102,39,Crossable
,102,40,Crossable
1,102,41,Crossable
2,102,42,Crossable
2,102,43,Crossable
,102,44,Crossable
1,102,45,Crossable
1,102,46,Crossable
,102,47,Crossable
,102,48,Shelf
,102,49,Shelf
1,102,50,Wall
,102,51,Wall
,102,52,Shelf
1,102,53,Shelf
,102,54,Shelf
,102,55,Crossable
2,102,56,Crossable
1,102,57,Crossable
2,102,58,Crossable
1,102,59,Crossable
1,102,60,Crossable
1,102,61,Crossable
1,102,62,Crossable
,102,63,Crossable
,102,64,Crossable
1,102,65,Crossable
,102,66,Crossable
3,102,67,Crossable
4,102,68,Crossable
3,102,69,Crossable
4,102,70,Crossable
2,102,71,Crossable
11,102,72,Crossable
8,102,73,Crossable
4,102,74,Crossable
2,102,75,Crossable
1,102,76,Crossable
1,102,77,Crossable
2,102,78,Crossable
,102,79,Crossable
1,102,80,Crossable
1,102,81,Crossable
1,102,82,Crossable
1,102,83,Crossable
2,102,84,Crossable
3,102,85,Crossable
3,102,86,Crossable
2,102,87,Crossable
5,102,88,Crossable
1,102,89,Crossable
3,102,90,Crossable
3,102,91,Crossable
2,102,92,Crossable
1,102,93,Crossable
3,102,94,Crossable
,102,95,Crossable
3,102,96,Crossable
3,102,97,Crossable
2,102,98,Crossable
2,102,99,Crossable
1,102,100,Crossable
2,102,101,Crossable
1,102,102,Crossable
1,102,103,Crossable
,102,104,Shelf
,102,105,Shelf
,102,106,Shelf
,102,107,Wall
,102,108,Wall
,103,1,Wall
,103,2,Wall
,103,3,Wall
,103,4,Wall
,103,5,Wall
,103,6,Shelf
,103,7,Shelf
2,103,8,Crossable
,103,9,Crossable
1,103,10,Crossable
,103,11,Crossable
1,103,12,Crossable
,103,13,Crossable
,103,14,Crossable
,103,15,Crossable
,103,16,Crossable
,103,17,Crossable
,103,18,Crossable
,103,19,Crossable
,103,20,Crossable
1,103,21,Crossable
1,103,22,Crossable
,103,23,Crossable
1,103,24,Crossable
2,103,25,Crossable
,103,26,Crossable
,103,27,Crossable
1,103,28,Crossable
,103,29,Crossable
,103,30,Crossable
,103,31,Shelf
,103,32,Shelf
1,103,33,Shelf
,103,34,Shelf
,103,35,Shelf
,103,36,Shelf
1,103,37,Shelf
1,103,38,Shelf
1,103,39,Crossable
1,103,40,Crossable
1,103,41,Crossable
,103,42,Crossable
1,103,43,Crossable
,103,44,Crossable
2,103,45,Crossable
,103,46,Crossable
,103,47,Crossable
,103,48,Shelf
,103,49,Shelf
,103,50,Wall
,103,51,Wall
,103,52,Shelf
,103,53,Shelf
1,103,54,Shelf
,103,55,Crossable
2,103,56,Crossable
1,103,57,Crossable
6,103,58,Crossable
,103,59,Crossable
3,103,60,Crossable
,103,61,Crossable
1,103,62,Crossable
,103,63,Crossable
,103,64,Crossable
,103,65,Crossable
,103,66,Crossable
3,103,67,Crossable
,103,68,Crossable
3,103,69,Crossable
5,103,70,Crossable
14,103,71,Crossable
15,103,72,Crossable
8,103,73,Crossable
2,103,74,Crossable
,103,75,Crossable
3,103,76,Crossable
,103,77,Crossable
2,103,78,Crossable
,103,79,Crossable
,103,80,Crossable
,103,81,Crossable
1,103,82,Crossable
,103,83,Crossable
1,103,84,Crossable
2,103,85,Crossable
2,103,86,Crossable
4,103,87,Crossable
6,103,88,Crossable
2,103,89,Crossable
3,103,90,Crossable
1,103,91,Crossable
1,103,92,Crossable
1,103,93,Crossable
1,103,94,Crossable
1,103,95,Crossable
3,103,96,Crossable
8,103,97,Crossable
8,103,98,Crossable
2,103,99,Crossable
3,103,100,Crossable
,103,101,Crossable
1,103,102,Crossable
,103,103,Crossable
,103,104,Shelf
,103,105,Shelf
,103,106,Shelf
,103,107,Wall
,103,108,Wall
,104,1,Wall
,104,2,Wall
,104,3,Wall
,104,4,Wall
,104,5,Wall
,104,6,Shelf
,104,7,Shelf
,104,8,Crossable
1,104,9,Crossable
,104,10,Crossable
,104,11,Crossable
1,104,12,Crossable
,104,13,Crossable
,104,14,Crossable
1,104,15,Crossable
2,104,16,Crossable
1,104,17,Crossable
,104,18,Crossable
2,104,19,Crossable
,104,20,Crossable
,104,21,Crossable
,104,22,Crossable
1,104,23,Crossable
2,104,24,Crossable
3,104,25,Crossable
3,104,26,Crossable
2,104,27,Crossable
1,104,28,Crossable
,104,29,Crossable
,104,30,Crossable
,104,31,Shelf
,104,32,Shelf
1,104,33,Shelf
,104,34,Shelf
,104,35,Shelf
,104,36,Shelf
2,104,37,Shelf
,104,38,Shelf
,104,39,Crossable
1,104,40,Crossable
1,104,41,Crossable
1,104,42,Crossable
,104,43,Crossable
1,104,44,Crossable
1,104,45,Crossable
1,104,46,Crossable
,104,47,Crossable
,104,48,Shelf
,104,49,Shelf
,104,50,Wall
,104,51,Wall
,104,52,Shelf
1,104,53,Shelf
,104,54,Shelf
,104,55,Crossable
,104,56,Crossable
1,104,57,Crossable
4,104,58,Crossable
,104,59,Crossable
,104,60,Crossable
,104,61,Crossable
1,104,62,Crossable
,104,63,Crossable
1,104,64,Crossable
1,104,65,Crossable
1,104,66,Crossable
,104,67,Crossable
,104,68,Crossable
5,104,69,Crossable
5,104,70,Crossable
9,104,71,Crossable
12,104,72,Crossable
7,104,73,Crossable
3,104,74,Crossable
2,104,75,Crossable
1,104,76,Crossable
,104,77,Crossable
,104,78,Crossable
1,104,79,Crossable
,104,80,Crossable
,104,81,Crossable
,104,82,Crossable
2,104,83,Crossable
,104,84,Crossable
4,104,85,Crossable
3,104,86,Crossable
4,104,87,Crossable
4,104,88,Crossable
4,104,89,Crossable
7,104,90,Crossable
5,104,91,Crossable
2,104,92,Crossable
3,104,93,Crossable
1,104,94,Crossable
3,104,95,Crossable
4,104,96,Crossable
3,104,97,Crossable
3,104,98,Crossable
4,104,99,Crossable
,104,100,Crossable
1,104,101,Crossable
2,104,102,Crossable
,104,103,Crossable
,104,104,Shelf
,104,105,Shelf
,104,106,Shelf
,104,107,Wall
,104,108,Wall
,105,1,Wall
,105,2,Wall
,105,3,Wall
,105,4,Wall
,105,5,Wall
,105,6,Shelf
,105,7,Shelf
,105,8,Crossable
1,105,9,Crossable
1,105,10,Crossable
2,105,11,Crossable
1,105,12,Crossable
2,105,13,Crossable
,105,14,Crossable
1,105,15,Crossable
2,105,16,Crossable
1,105,17,Crossable
,105,18,Crossable
,105,19,Crossable
,105,20,Crossable
,105,21,Crossable
1,105,22,Crossable
,105,23,Crossable
4,105,24,Crossable
3,105,25,Crossable
2,105,26,Crossable
3,105,27,Crossable
,105,28,Crossable
,105,29,Crossable
1,105,30,Crossable
,105,31,Shelf
1,105,32,Shelf
,105,33,Shelf
,105,34,Shelf
,105,35,Shelf
2,105,36,Shelf
,105,37,Shelf
1,105,38,Shelf
,105,39,Crossable
1,105,40,Crossable
,105,41,Crossable
,105,42,Crossable
,105,43,Crossable
,105,44,Crossable
,105,45,Crossable
,105,46,Crossable
,105,47,Crossable
,105,48,Shelf
,105,49,Shelf
,105,50,Wall
1,105,51,Wall
,105,52,Shelf
,105,53,Shelf
1,105,54,Shelf
,105,55,Crossable
,105,56,Crossable
2,105,57,Crossable
2,105,58,Crossable
5,105,59,Crossable
,105,60,Crossable
,105,61,Crossable
1,105,62,Crossable
,105,63,Crossable
,105,64,Crossable
1,105,65,Crossable
,105,66,Crossable
2,105,67,Crossable
,105,68,Crossable
3,105,69,Crossable
6,105,70,Crossable
7,105,71,Crossable
6,105,72,Crossable
3,105,73,Crossable
1,105,74,Crossable
,105,75,Crossable
,105,76,Crossable
3,105,77,Crossable
,105,78,Crossable
,105,79,Crossable
,105,80,Crossable
,105,81,Crossable
,105,82,Crossable
,105,83,Crossable
1,105,84,Crossable
3,105,85,Crossable
4,105,86,Crossable
2,105,87,Crossable
2,105,88,Crossable
3,105,89,Crossable
,105,90,Crossable
4,105,91,Crossable
3,105,92,Crossable
2,105,93,Crossable
3,105,94,Crossable
3,105,95,Crossable
4,105,96,Crossable
4,105,97,Crossable
,105,98,Crossable
4,105,99,Crossable
2,105,100,Crossable
1,105,101,Crossable
1,105,102,Crossable
2,105,103,Crossable
1,105,104,Shelf
,105,105,Shelf
,105,106,Shelf
,105,107,Wall
,105,108,Wall
,106,1,Wall
,106,2,Wall
,106,3,Wall
,106,4,Wall
,106,5,Wall
,106,6,Shelf
,106,7,Shelf
,106,8,Crossable
,106,9,Crossable
,106,10,Crossable
,106,11,Crossable
,106,12,Crossable
1,106,13,Crossable
,106,14,Crossable
,106,15,Crossable
1,106,16,Crossable
3,106,17,Crossable
2,106,18,Crossable
,106,19,Crossable
,106,20,Crossable
,106,21,Crossable
,106,22,Crossable
2,106,23,Crossable
2,106,24,Crossable
4,106,25,Crossable
5,106,26,Crossable
4,106,27,Crossable
1,106,28,Crossable
,106,29,Crossable
,106,30,Crossable
,106,31,Shelf
,106,32,Shelf
,106,33,Shelf
,106,34,Shelf
,106,35,Shelf
1,106,36,Shelf
,106,37,Shelf
,106,38,Shelf
1,106,39,Crossable
1,106,40,Crossable
1,106,41,Crossable
,106,42,Crossable
,106,43,Crossable
3,106,44,Crossable
,106,45,Crossable
,106,46,Crossable
,106,47,Crossable
,106,48,Shelf
,106,49,Shelf
,106,50,Wall
,106,51,Wall
,106,52,Shelf
1,106,53,Shelf
,106,54,Shelf
,106,55,Crossable
,106,56,Crossable
1,106,57,Crossable
3,106,58,Crossable
2,106,59,Crossable
1,106,60,Crossable
1,106,61,Crossable
,106,62,Crossable
,106,63,Crossable
1,106,64,Crossable
,106,65,Crossable
,106,66,Crossable
2,106,67,Crossable
2,106,68,Crossable
7,106,69,Crossable
6,106,70,Crossable
6,106,71,Crossable
4,106,72,Crossable
1,106,73,Crossable
2,106,74,Crossable
,106,75,Crossable
2,106,76,Crossable
1,106,77,Crossable
,106,78,Crossable
,106,79,Crossable
,106,80,Crossable
,106,81,Crossable
1,106,82,Crossable
,106,83,Crossable
,106,84,Crossable
,106,85,Crossable
3,106,86,Crossable
5,106,87,Crossable
1,106,88,Crossable
1,106,89,Crossable
2,106,90,Crossable
1,106,91,Crossable
1,106,92,Crossable
2,106,93,Crossable
2,106,94,Crossable
2,106,95,Crossable
4,106,96,Crossable
8,106,97,Crossable
2,106,98,Crossable
5,106,99,Crossable
,106,100,Crossable
1,106,101,Crossable
,106,102,Crossable
,106,103,Crossable
,106,104,Shelf
,106,105,Shelf
,106,106,Shelf
,106,107,Wall
,106,108,Wall
,107,1,Wall
,107,2,Wall
,107,3,Wall
,107,4,Wall
,107,5,Wall
,107,6,Shelf
,107,7,Shelf
1,107,8,Crossable
,107,9,Crossable
1,107,10,Crossable
1,107,11,Crossable
1,107,12,Crossable
,107,13,Crossable
1,107,14,Crossable
4,107,15,Crossable
1,107,16,Crossable
2,107,17,Crossable
2,107,18,Crossable
,107,19,Crossable
1,107,20,Crossable
1,107,21,Crossable
,107,22,Crossable
1,107,23,Crossable
2,107,24,Crossable
5,107,25,Crossable
2,107,26,Crossable
1,107,27,Crossable
1,107,28,Crossable
,107,29,Crossable
,107,30,Crossable
,107,31,Shelf
,107,32,Shelf
,107,33,Shelf
,107,34,Shelf
,107,35,Shelf
,107,36,Shelf
1,107,37,Shelf
,107,38,Shelf
2,107,39,Crossable
,107,40,Crossable
,107,41,Crossable
1,107,42,Crossable
2,107,43,Crossable
,107,44,Crossable
,107,45,Crossable
,107,46,Crossable
,107,47,Crossable
,107,48,Shelf
,107,49,Shelf
,107,50,Wall
,107,51,Wall
,107,52,Shelf
,107,53,Shelf
,107,54,Shelf
1,107,55,Crossable
,107,56,Crossable
,107,57,Crossable
1,107,58,Crossable
2,107,59,Crossable
3,107,60,Crossable
1,107,61,Crossable
1,107,62,Crossable
,107,63,Crossable
1,107,64,Crossable
,107,65,Crossable
1,107,66,Crossable
1,107,67,Crossable
3,107,68,Crossable
1,107,69,Crossable
5,107,70,Crossable
2,107,71,Crossable
2,107,72,Crossable
3,107,73,Crossable
1,107,74,Crossable
1,107,75,Crossable
,107,76,Crossable
1,107,77,Crossable
,107,78,Crossable
,107,79,Crossable
,107,80,Crossable
,107,81,Crossable
,107,82,Crossable
,107,83,Crossable
,107,84,Crossable
,107,85,Crossable
1,107,86,Crossable
3,107,87,Crossable
7,107,88,Crossable
2,107,89,Crossable
,107,90,Crossable
,107,91,Crossable
2,107,92,Crossable
3,107,93,Crossable
,107,94,Crossable
3,107,95,Crossable
4,107,96,Crossable
4,107,97,Crossable
5,107,98,Crossable
2,107,99,Crossable
,107,100,Crossable
,107,101,Crossable
1,107,102,Crossable
,107,103,Crossable
,107,104,Shelf
,107,105,Shelf
1,107,106,Shelf
,107,107,Wall
,107,108,Wall
,108,1,Wall
,108,2,Wall
,108,3,Wall
,108,4,Wall
,108,5,Wall
,108,6,Shelf
,108,7,Shelf
,108,8,Crossable
1,108,9,Crossable
,108,10,Crossable
3,108,11,Crossable
3,108,12,Crossable
4,108,13,Crossable
,108,14,Crossable
3,108,15,Crossable
1,108,16,Crossable
2,108,17,Crossable
1,108,18,Crossable
2,108,19,Crossable
,108,20,Crossable
,108,21,Crossable
,108,22,Crossable
,108,23,Crossable
6,108,24,Crossable
1,108,25,Crossable
2,108,26,Crossable
4,108,27,Crossable
,108,28,Crossable
,108,29,Crossable
,108,30,Crossable
,108,31,Shelf
,108,32,Shelf
,108,33,Shelf
,108,34,Shelf
,108,35,Shelf
,108,36,Shelf
,108,37,Shelf
,108,38,Shelf
,108,39,Crossable
4,108,40,Crossable
1,108,41,Crossable
1,108,42,Crossable
1,108,43,Crossable
1,108,44,Crossable
,108,45,Crossable
,108,46,Crossable
,108,47,Crossable
,108,48,Shelf
,108,49,Shelf
,108,50,Wall
,108,51,Wall
,108,52,Shelf
,108,53,Shelf
,108,54,Shelf
,108,55,Crossable
,108,56,Crossable
,108,57,Crossable
,108,58,Crossable
1,108,59,Crossable
1,108,60,Crossable
3,108,61,Crossable
,108,62,Crossable
1,108,63,Crossable
1,108,64,Crossable
,108,65,Crossable
1,108,66,Crossable
,108,67,Crossable
3,108,68,Crossable
2,108,69,Crossable
3,108,70,Crossable
1,108,71,Crossable
4,108,72,Crossable
2,108,73,Crossable
3,108,74,Crossable
,108,75,Crossable
1,108,76,Crossable
,108,77,Crossable
3,108,78,Crossable
1,108,79,Crossable
,108,80,Crossable
,108,81,Crossable
,108,82,Crossable
,108,83,Crossable
,108,84,Crossable
2,108,85,Crossable
1,108,86,Crossable
2,108,87,Crossable
4,108,88,Crossable
,108,89,Crossable
,108,90,Crossable
5,108,91,Crossable
6,108,92,Crossable
1,108,93,Crossable
3,108,94,Crossable
4,108,95,Crossable
10,108,96,Crossable
13,108,97,Crossable
9,108,98,Crossable
6,108,99,Crossable
1,108,100,Crossable
1,108,101,Crossable
1,108,102,Crossable
,108,103,Crossable
,108,104,Shelf
,108,105,Shelf
,108,106,Shelf
,108,107,Wall
,108,108,Wall
,109,1,Wall
,109,2,Wall
,109,3,Wall
,109,4,Wall
,109,5,Wall
,109,6,Shelf
,109,7,Shelf
,109,8,Crossable
1,109,9,Crossable
,109,10,Crossable
,109,11,Crossable
2,109,12,Crossable
4,109,13,Crossable
,109,14,Crossable
,109,15,Crossable
1,109,16,Crossable
,109,17,Crossable
1,109,18,Crossable
,109,19,Crossable
2,109,20,Crossable
,109,21,Crossable
1,109,22,Crossable
2,109,23,Crossable
2,109,24,Crossable
2,109,25,Crossable
1,109,26,Crossable
5,109,27,Crossable
,109,28,Crossable
1,109,29,Crossable
,109,30,Crossable
,109,31,Shelf
,109,32,Shelf
,109,33,Shelf
,109,34,Shelf
,109,35,Shelf
1,109,36,Shelf
,109,37,Shelf
,109,38,Shelf
,109,39,Crossable
3,109,40,Crossable
,109,41,Crossable
2,109,42,Crossable
1,109,43,Crossable
,109,44,Crossable
1,109,45,Crossable
,109,46,Crossable
,109,47,Crossable
,109,48,Shelf
,109,49,Shelf
,109,50,Wall
,109,51,Wall
,109,52,Shelf
,109,53,Shelf
,109,54,Shelf
,109,55,Crossable
,109,56,Crossable
,109,57,Crossable
,109,58,Crossable
1,109,59,Crossable
2,109,60,Crossable
1,109,61,Crossable
2,109,62,Crossable
,109,63,Crossable
,109,64,Crossable
,109,65,Crossable
1,109,66,Crossable
1,109,67,Crossable
2,109,68,Crossable
2,109,69,Crossable
1,109,70,Crossable
4,109,71,Crossable
,109,72,Crossable
1,109,73,Crossable
2,109,74,Crossable
,109,75,Crossable
1,109,76,Crossable
,109,77,Crossable
2,109,78,Crossable
,109,79,Crossable
,109,80,Crossable
1,109,81,Crossable
,109,82,Crossable
1,109,83,Crossable
,109,84,Crossable
1,109,85,Crossable
,109,86,Crossable
1,109,87,Crossable
4,109,88,Crossable
6,109,89,Crossable
,109,90,Crossable
2,109,91,Crossable
3,109,92,Crossable
1,109,93,Crossable
4,109,94,Crossable
14,109,95,Crossable
29,109,96,Crossable
21,109,97,Crossable
5,109,98,Crossable
2,109,99,Crossable
2,109,100,Crossable
,109,101,Crossable
,109,102,Crossable
,109,103,Crossable
,109,104,Shelf
,109,105,Shelf
,109,106,Shelf
,109,107,Wall
,109,108,Wall
,110,1,Wall
,110,2,Wall
,110,3,Wall
,110,4,Wall
,110,5,Wall
,110,6,Shelf
,110,7,Shelf
1,110,8,Crossable
1,110,9,Crossable
1,110,10,Crossable
,110,11,Crossable
,110,12,Crossable
,110,13,Crossable
,110,14,Crossable
,110,15,Crossable
,110,16,Crossable
,110,17,Crossable
,110,18,Crossable
,110,19,Crossable
1,110,20,Crossable
1,110,21,Crossable
,110,22,Crossable
1,110,23,Crossable
2,110,24,Crossable
3,110,25,Crossable
2,110,26,Crossable
,110,27,Crossable
2,110,28,Crossable
2,110,29,Crossable
1,110,30,Crossable
,110,31,Shelf
,110,32,Shelf
,110,33,Shelf
,110,34,Shelf
1,110,35,Shelf
,110,36,Shelf
,110,37,Shelf
,110,38,Shelf
1,110,39,Crossable
,110,40,Crossable
2,110,41,Crossable
,110,42,Crossable
,110,43,Crossable
,110,44,Crossable
,110,45,Crossable
,110,46,Crossable
,110,47,Crossable
,110,48,Shelf
,110,49,Shelf
,110,50,Wall
1,110,51,Wall
,110,52,Shelf
,110,53,Shelf
,110,54,Shelf
,110,55,Crossable
,110,56,Crossable
,110,57,Crossable
1,110,58,Crossable
1,110,59,Crossable
,110,60,Crossable
3,110,61,Crossable
1,110,62,Crossable
2,110,63,Crossable
,110,64,Crossable
1,110,65,Crossable
1,110,66,Crossable
1,110,67,Crossable
,110,68,Crossable
2,110,69,Crossable
,110,70,Crossable
2,110,71,Crossable
3,110,72,Crossable
2,110,73,Crossable
1,110,74,Crossable
2,110,75,Crossable
,110,76,Crossable
,110,77,Crossable
,110,78,Crossable
,110,79,Crossable
,110,80,Crossable
,110,81,Crossable
,110,82,Crossable
,110,83,Crossable
1,110,84,Crossable
2,110,85,Crossable
1,110,86,Crossable
5,110,87,Crossable
4,110,88,Crossable
2,110,89,Crossable
1,110,90,Crossable
1,110,91,Crossable
,110,92,Crossable
1,110,93,Crossable
3,110,94,Crossable
7,110,95,Crossable
21,110,96,Crossable
14,110,97,Crossable
9,110,98,Crossable
1,110,99,Crossable
2,110,100,Crossable
1,110,101,Crossable
1,110,102,Crossable
,110,103,Crossable
,110,104,Shelf
,110,105,Shelf
,110,106,Shelf
,110,107,Wall
,110,108,Wall
,111,1,Wall
,111,2,Wall
,111,3,Wall
,111,4,Wall
,111,5,Wall
,111,6,Shelf
,111,7,Shelf
,111,8,Crossable
,111,9,Crossable
1,111,10,Crossable
,111,11,Crossable
1,111,12,Crossable
1,111,13,Crossable
,111,14,Crossable
1,111,15,Crossable
,111,16,Crossable
1,111,17,Crossable
,111,18,Crossable
,111,19,Crossable
,111,20,Crossable
1,111,21,Crossable
,111,22,Crossable
2,111,23,Crossable
2,111,24,Crossable
1,111,25,Crossable
1,111,26,Crossable
2,111,27,Crossable
1,111,28,Crossable
2,111,29,Crossable
,111,30,Crossable
1,111,31,Shelf
,111,32,Shelf
1,111,33,Shelf
,111,34,Shelf
,111,35,Shelf
,111,36,Shelf
,111,37,Shelf
,111,38,Shelf
1,111,39,Crossable
,111,40,Crossable
1,111,41,Crossable
1,111,42,Crossable
,111,43,Crossable
,111,44,Crossable
1,111,45,Crossable
,111,46,Crossable
,111,47,Crossable
,111,48,Shelf
,111,49,Shelf
1,111,50,Wall
,111,51,Wall
,111,52,Shelf
,111,53,Shelf
,111,54,Shelf
,111,55,Crossable
,111,56,Crossable
,111,57,Crossable
,111,58,Crossable
,111,59,Crossable
,111,60,Crossable
1,111,61,Crossable
2,111,62,Crossable
2,111,63,Crossable
,111,64,Crossable
1,111,65,Crossable
1,111,66,Crossable
1,111,67,Crossable
1,111,68,Crossable
3,111,69,Crossable
1,111,70,Crossable
2,111,71,Crossable
3,111,72,Crossable
3,111,73,Crossable
1,111,74,Crossable
2,111,75,Crossable
,111,76,Crossable
,111,77,Crossable
,111,78,Crossable
,111,79,Crossable
,111,80,Crossable
,111,81,Crossable
,111,82,Crossable
,111,83,Crossable
,111,84,Crossable
1,111,85,Crossable
,111,86,Crossable
2,111,87,Crossable
1,111,88,Crossable
4,111,89,Crossable
,111,90,Crossable
,111,91,Crossable
1,111,92,Crossable
2,111,93,Crossable
4,111,94,Crossable
6,111,95,Crossable
20,111,96,Crossable
9,111,97,Crossable
11,111,98,Crossable
6,111,99,Crossable
2,111,100,Crossable
,111,101,Crossable
1,111,102,Crossable
,111,103,Crossable
,111,104,Shelf
,111,105,Shelf
,111,106,Shelf
,111,107,Wall
,111,108,Wall
,112,1,Wall
,112,2,Wall
,112,3,Wall
,112,4,Wall
,112,5,Wall
,112,6,Shelf
,112,7,Shelf
1,112,8,Crossable
,112,9,Crossable
1,112,10,Crossable
,112,11,Crossable
,112,12,Crossable
1,112,13,Crossable
,112,14,Crossable
2,112,15,Crossable
,112,16,Crossable
1,112,17,Crossable
1,112,18,Crossable
1,112,19,Crossable
,112,20,Crossable
1,112,21,Crossable
,112,22,Crossable
2,112,23,Crossable
2,112,24,Crossable
3,112,25,Crossable
3,112,26,Crossable
2,112,27,Crossable
3,112,28,Crossable
,112,29,Crossable
1,112,30,Crossable
,112,31,Shelf
,112,32,Shelf
,112,33,Shelf
1,112,34,Shelf
,112,35,Shelf
1,112,36,Shelf
,112,37,Shelf
,112,38,Shelf
,112,39,Crossable
1,112,40,Crossable
3,112,41,Crossable
,112,42,Crossable
,112,43,Crossable
1,112,44,Crossable
,112,45,Crossable
,112,46,Crossable
,112,47,Crossable
,112,48,Shelf
,112,49,Shelf
,112,50,Wall
,112,51,Wall
,112,52,Shelf
,112,53,Shelf
,112,54,Shelf
,112,55,Crossable
,112,56,Crossable
,112,57,Crossable
,112,58,Crossable
,112,59,Crossable
1,112,60,Crossable
